Reward
-108.91842488059638
-133.90302963309358
-123.41530553792865
-103.25592781283261
-84.59859964892748
-93.31748814595535
-122.59872614172473
-98.25256795661967
-87.54512064563896
-89.01828937342243
-87.29851871111062
-91.90928300375955
-76.98848811879799
-53.30729243530245
-74.50257835583297
-77.73880045089582
-80.91250135480342
-75.11333152020191
-86.51208544480923
-76.79361647101835
-80.17164887636123
-76.58587558262056
-78.85089985650094
-80.86010296599154
-71.30477800221233
-86.59333562506438
-87.30698245659737
-74.7880004196457
-69.87386016902292
-72.73267768913615
-70.05559774888651
-68.463115253064
-75.83644796592873
-65.2762934693709
-70.17607242238032
-71.27568538741646
-56.57178163157145
-58.57249354466234
-66.74094422900221
-54.40355805601759
-54.306312125453495
-123.89279933757645
-60.00201618933341
-59.86453626754541
-48.90056496799406
-61.84510227500568
-48.282844539945906
-50.990373291792864
-37.12084554580629
-35.857951188167476
-31.788715363557
-14.241633800776995
-24.23367458561883
-62.58440878199515
-3.4700748373457673
-41.20319973941436
-60.856506492757454
-122.85088695046359
-101.27191557715994
-100.76587280571125
-128.8502643467058
-99.47418236134934
30.50382928698898
15.633877445660792
-141.12081769398782
2.6186022267740476
1.3275926512365506
14.785422394276658
28.498045625135433
0.36384490904007016
-0.012768474512670207
16.1067956271559
16.21592752469398
-103.62879442097903
-109.45815110417925
-101.38993065484526
-106.63985857628894
-56.841701023807374
-111.15239055364168
-4.586166374959903
1.2775142264730097
10.38653509804911
-56.13323062051467
43.74738650369695
-38.75887668268437
-45.271757286637246
-54.37403533238581
-44.63360597656576
-69.91467532310294
-51.44951921793212
-53.95753989970297
-43.19673519201237
-32.236737048110804
-36.76765382565527
-44.503053662624446
-32.135489713175005
-1.6666326376270082
29.237195687148212
16.857943690716468
39.44796543663188
23.389169931493527
45.927371229591984
33.16101828004673
47.92815808869559
15.35151705639243
34.74735299918945
34.010809933131924
36.9613131564702
85.07302766031388
86.4512634304401
109.46574982696684
110.53496001261854
139.48427832421135
4.489854580001293
19.634454356571553
-114.27913499492209
47.17454366566564
16.722928556765567
74.99918183533154
83.83183792653752
-123.15467026657275
160.2967862953828
177.37270472961646
159.0790836999474
85.15648087999128
173.04667611495373
221.21198136361897
-125.8363499870274
166.00588331206973
206.73484735754738
97.86415928267867
-118.62738943363837
-115.34223820927738
-116.44977607695571
116.4860803175039
190.06897329536315
-50.9982122898388
-68.65255217012376
50.86363049233492
236.71439639469293
263.5005075450372
-122.61333619460164
263.210314530132
252.94735661313314
235.73782474446674
263.59438639010443
258.8294994751452
49.7872319711734
180.05408715145094
-113.72883936516357
-98.48430516756115
54.132024483236776
-60.10783539137749
-70.1573243690363
123.26191822578481
115.77790562857244
105.58592385826748
139.4699779370746
114.92917561763981
143.2119785322813
4.932937929553972
140.24353642301034
152.55551012371942
126.0715835156898
181.90973646337648
187.4433684763408
182.8917737712272
179.55560300579808
200.31692344687397
168.68268562644863
176.26969717575074
182.1676480128925
218.3487281480444
217.65771322958526
233.30841028995127
226.09803619348295
44.472589715953916
216.248510505613
260.39396126688433
232.77554386444902
230.5930753331337
-63.14475538523425
239.2999884385021
272.2802295154404
184.16171506730757
240.05686443750417
-121.0687470206364
123.92446713085056
34.521029770950605
129.06053891531596
55.509713192338204
194.04649302389163
148.73126047779553
255.32222028823946
229.3296111529251
169.57278421489082
159.7254791664086
208.5858217603313
208.90000163630566
203.0811238819579
230.458902426097
248.2651806686098
238.4912146880052
217.10920863250783
244.00701190213155
241.66449569312874
265.27769162456036
221.30324140234862
218.6266519473271
275.9659447181988
267.6366091328526
267.64752216554746
268.55201384754173
-6.683766014169706
274.9114591539503
286.32014126366107
286.7705385854385
283.3929283163705
280.4371205367226
-6.843176264166047
286.0911557701264
84.9044776044841
279.045356732503
279.69735564378686
283.07184650390764
272.1768635240074
279.56435328956354
103.75167715883535
281.95208190836615
11.412855500875196
278.37331821065845
32.957513493839656
281.7312006127189
153.8995435020012
276.99026211491
282.8792808673279
233.70493283133536
-53.870353963816385
263.35664156932256
277.72046518637086
282.7976842094895
275.7878002638838
276.31426672848704
270.3023220220639
93.64010012147365
283.28151756475563
90.44768191020566
135.69049558769626
241.16910635467414
283.12992508836794
206.82652498353073
280.8699311832799
-45.80400609183417
277.4933483171233
269.54828896334766
148.3828930982498
32.43130768024784
34.84367648054388
280.6313515874021
283.82061479973555
44.64079612033737
77.17964906182021
13.745941704647024
277.8855830850759
287.3141639716741
280.765908417055
285.99427720366737
281.29264692876916
280.68466523493385
-82.19751859691961
57.007980761666914
289.2309562037754
280.26834836023323
271.4555726784141
-62.40596950987353
286.8213472408918
17.674156502929648
286.09317011979346
139.87323991960162
290.78498891913773
286.1334374182756
290.066599137154
281.1634815518562
273.24905424780815
279.0492308376056
284.3070155742432
291.2533783505227
289.26747960661106
291.50003912125464
292.6374260049066
295.423808382497
295.5033649835873
298.24386381336274
294.09169566429006
295.2842240711967
288.27559226337365
284.84003228548085
282.94492594748067
294.8335825325314
292.3869706580386
281.09517180137385
274.4635505729618
288.5939331513855
285.62650604041846
283.5550785545464
288.232717641943
281.50159386555833
281.89511360396716
286.9678890958259
295.6870682258207
293.13233841130165
295.36926544903594
292.2801665210492
290.17952087512924
284.8501793349666
294.75625821720723
290.7221037848041
44.67537750971937
273.2634486283865
289.568173845617
64.77821285379648
106.98365119262186
146.71832375676783
294.1032753172839
292.50516994463015
293.8273783550894
295.67254307145953
276.5916492931309
296.6967761491682
289.5982265142345
283.1629370136681
-48.88080422617063
-31.230915323268277
289.87217319679405
286.9947834440453
288.4542568440107
134.92539813867484
288.0320084190529
295.6169323763295
295.3912735295941
292.5966982871582
288.5871861708629
294.2244076427543
291.4500653085382
112.28983670179832
288.4709806873698
277.2303765262944
134.91601450773695
292.0373606387085
292.45641701575016
297.2256332229597
289.75089266046774
298.0647875373241
292.13744778964445
293.5403496915777
292.1273684962806
291.0524336309488
298.2695979821316
300.21094681107587
298.40216448050273
91.77324668908199
295.37239500162156
294.42045874687017
287.87394949249364
289.5954563401438
293.52308279630034
292.0490025452364
17.494648818521
143.51455245990397
291.55374677831355
289.49317730576547
297.20789513003774
294.5925577308302
298.93888872420365
298.9876598382205
299.45354885586147
297.25954177302185
300.2820543758674
297.5345513840441
-14.88068618579237
302.96019241881464
298.7063516349523
300.0127277055025
300.05457524579
-80.24059135626504
297.86581779367594
299.57458262661896
299.7149760375235
299.11316860398983
295.48151773986774
23.653627115987334
300.5839634575512
299.0796930203398
297.37538097924727
298.0102654081152
296.4451316878199
301.00576461904103
300.0080502830449
300.8124347244136
34.08022232533935
296.7032807881464
297.6865380814729
301.42776579508
298.6566793431861
302.04373072710587
299.9424892311922
298.582094419596
298.91370530880357
295.0293013080582
300.05494579661456
299.0891155292036
299.06544073183085
295.60980995722826
299.33466838148627
301.7335106573025
297.79457907556707
304.1221158926447
300.5324860971793
290.88997389620886
304.5389725338713
301.1480785442596
297.11113447262045
297.82210684840226
297.77586679666393
295.1766989726333
299.8646799484753
293.3638577150548
300.4514719335603
295.6757404035285
299.33001719336465
292.45403145814004
291.6101759299772
301.39429943349114
296.6713866597865
300.086271439529
305.90666132162664
289.7747359735211
298.0515740415001
303.5155019367597
292.3437362501159
295.2316518238267
299.88022332446957
58.30012023768208
296.3453058619637
135.76173954873408
143.20441061069582
295.88880367280905
291.35559467851726
291.76412225297173
294.09637439708973
288.2673039988525
295.2719683625387
296.438341275367
294.91593628505376
293.75213273841894
282.39309034485035
297.4691498194188
301.73768239734835
301.99360624787636
302.0110295632947
299.26694166172405
300.6710520415915
297.12359586524724
303.2248261096094
301.0840322389547
302.030161005676
304.3751769533671
298.33298155793494
303.4615202227986
297.3215778379911
-90.85197938369116
297.4189661812516
305.0132707992535
298.91715465954707
298.3266923391277
302.8316142435026
302.22693719127966
304.19934434922914
302.41650004905074
303.69747492435386
304.8449560690582
303.2162471876138
303.4133481228783
170.9630041806608
175.12898050653644
117.18949324780189
306.18361404497614
304.16108067124713
302.19928855305426
305.67978905596357
303.1380755846336
180.84772336035752
307.11921421458567
-47.2275282171522
301.22065401370577
-2.45938388318379
305.9196518837011
302.72309902533664
100.598589367806
299.8622499269436
124.08588752384458
-12.474771525998634
298.2608105475611
297.24846223723245
300.8202695389019
22.816073936133634
302.1020710693745
303.16632668945357
304.55060501422804
305.07641336912184
303.43776310586753
304.6087377358907
304.1765059719465
306.8078581117852
305.96617904105074
304.17917813393564
304.67475596928125
296.186923450438
303.2013468246193
306.46941947793607
303.60518834406224
307.032659108817
305.07069730381204
306.53892864384966
308.29400175468624
305.43459997230116
304.62189204912147
303.5799421026752
302.0736857842121
301.25281378006326
304.5534738209475
301.451964853344
300.98205341526193
301.9504628263039
298.8556923807713
-20.436731034445174
299.53454002827743
0.2872673013176268
300.0612782903418
303.0769627703217
302.08714936899116
303.90709227347253
167.32347279992882
305.08030625049196
302.971046927647
304.7891699734578
302.79810881695937
301.6542155863191
302.46292952886324
300.21257689361954
297.5364832148936
64.95441303765045
298.3133311260805
303.1226050503796
301.2108634410925
110.83304953075697
302.47478396442824
304.28331521336156
298.1404080173818
304.49916476478006
297.88205639703176
294.2111264528557
302.3028527016267
302.69209391709336
304.26770471088275
298.7457055695979
297.52591906898704
123.84361323641119
304.09001930025386
-124.2368532348531
-116.78590537672304
-116.900718211457
304.17438998250896
303.1118303772203
300.6945039727718
224.314765814523
304.1635788504198
295.4145037844094
142.21226150309596
222.0488654966422
186.2125717256092
100.30664264581009
276.5067886977712
298.01616171126676
290.8457378025904
302.31556964228434
297.23542561928343
299.9215996469288
302.7023978849836
295.1931152962876
303.52970567435466
299.8042122586575
300.732550305063
300.74069603441217
302.06134464090206
307.4065434181865
305.7255978514873
302.6153425882563
90.44877089009987
302.53746892200877
298.84999751982417
305.5769411718112
305.3395898082844
302.0754784115481
304.8135792941311
303.33077970777595
303.6185819588982
300.2700754567245
-38.14381766904192
298.4618744842888
303.17712635536856
302.6224461895378
305.3485988824638
305.00969857441237
305.16356591160684
307.03218624276974
301.84400934811384
307.9745011758595
289.03688994119284
297.64872227829255
304.14220020855345
302.4336870817582
116.04827196499417
301.1430612387442
183.61613134497696
300.49238830183083
304.70957996890917
305.4746043635906
303.35093155964466
302.6481373938831
306.2680214820295
63.97431900233451
303.2705505550972
303.627592600334
306.17359211200596
308.6074778719046
304.5404556616937
307.97605183429704
302.1181523471079
305.8981821094105
307.4863129519523
302.9058408415649
305.8916540505826
305.8225083905972
305.1475266313422
303.7177656669335
304.6468555582419
301.91722707976965
303.9948813644384
300.7078811580296
306.0042260810704
305.9072424307203
306.44406353379844
306.56826552504134
301.29221152396013
304.3145353362948
304.65764743430174
303.7472469552019
303.160251887603
15.12307881367336
305.03054054867215
305.01666741532875
306.1306779564852
308.9963974306604
304.8585636475914
303.6962626478194
304.82878945601436
305.8876720401862
308.63129264726876
302.9945260786212
15.220347897968779
309.0645775398728
306.63812888833405
309.948306605224
307.4422140866071
309.59161301574494
305.8783294001091
308.1693833553608
306.6966987704466
305.54960030514826
308.25765435452627
307.31437291949624
305.49207651874184
304.96774554223146
307.0772936619142
304.0029957345286
308.6620389275045
310.00270364660497
308.8592802648594
311.29005460168753
310.34730258558767
309.90167396497776
311.27017861895666
307.31899556066173
309.12841005579185
309.6134793699522
195.40143383400402
306.69500388091876
305.5677839428178
306.59923865357973
306.16305678700166
303.0853658835033
305.84775646409037
307.63516914846014
306.71996329815113
93.53374954245879
306.823500991245
306.068809629079
153.03076806701617
67.07610517850179
307.5190401433342
302.8297025334579
306.6677163822763
305.5648670127883
308.2394299108931
307.5067371856664
307.9755074681447
305.2310555759852
307.54729970952405
308.38313127164133
309.27023822945245
310.3321316150918
308.6114943571735
-34.546899079880205
310.46466773820674
311.0156064839987
306.7495572779587
309.2632726724119
307.1451756076358
302.2153876100082
308.1940633217454
311.29901147027783
306.60719646800584
312.98773786012646
306.5246191709209
308.0139289778733
307.44062016342883
304.86600308894356
311.12903538377185
308.7856452924335
305.5339114357679
306.9611600669496
311.03817899563626
311.53328280308835
309.1474105932818
303.83012821666443
305.3718093691908
309.2531795600102
307.5651567969941
310.93946745627636
59.483967326112776
309.69888621002764
311.4526525252733
309.8234306776874
304.6496271511846
309.19074137297065
304.9537641332848
311.71350444849054
305.0613620508116
302.4990048664414
298.9512657843867
307.7765260140488
88.21911412090495
311.6458744010051
12.667724945850708
309.93861800817547
310.75678262243247
308.1138520590097
307.8379260258865
309.3776264595451
310.16423913262696
306.54750542603927
308.63858629494035
306.98995161498
305.4460874604196
305.31016347442846
305.846459736025
306.1578250108776
307.6871241215379
310.06331284125787
310.2565970672706
306.7868176229537
308.64176388980115
309.38650588921524
305.95407698993876
308.88082941321704
309.1974649171565
308.87538941728945
305.2192911029406
309.0384339596977
309.49400043647233
309.4535448389912
44.46002346804349
307.9657906666053
309.9402085486869
311.7623227038273
309.60204581761775
310.02896462223924
307.19177186271133
309.6520783938506
96.11116008384755
310.5553647923824
-26.13907715815067
306.33834368808084
307.86278895536606
310.7360931630886
-13.968031531847018
-132.25643622658487
164.9220754247013
113.11068643012052
307.2540564200916
308.7408482542157
305.20162296250305
294.7692580927824
-62.17666972061667
304.94061002604957
307.7678404345563
307.03966998900063
309.3655695390449
303.77845530530215
307.0772232110413
305.7470622037178
-79.09174876751923
307.63482531596287
306.33476633542716
306.81062408038196
309.05533401259885
305.71097438563083
224.0625432497353
287.8416149829123
288.15583006666617
